paper_idx,voltage,workload,cgate,E_per_mac,layer_node,mac_number,Etotal,Ewlbl,Emul,Eadder,Emem,Emem_O,Emem_W,Emem_I,utilization_O,utilization_W,utilization_I,latency_wo_onload_wo_offload,latency_w_onload_wo_offload,latency_w_onload_w_offload
3,0.9,mb_v1,0.756,0.047,LayerNode_32,589824,27991.808,0.0,11557.908,15463.217,970.684,225.74,180.592,564.351,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.9,mb_v1,0.756,0.047,LayerNode_44,589824,27991.808,0.0,11557.908,15463.217,970.684,225.74,180.592,564.351,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.9,mb_v1,0.756,0.058,LayerNode_57,512,29.54,0.0,10.033,6.711,12.796,0.098,0.157,12.541,1.0,1.0,1.0,1,3,4
3,0.9,mb_v1,0.756,0.047,LayerNode_28,589824,27991.808,0.0,11557.908,15463.217,970.684,225.74,180.592,564.351,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.9,mb_v1,0.756,0.234,LayerNode_8,294912,68986.42,0.0,5778.954,61852.867,1354.599,902.962,0.157,451.481,1.0,1.0,1.0,576,578,579
3,0.9,mb_v1,0.756,0.047,LayerNode_40,589824,27991.808,0.0,11557.908,15463.217,970.684,225.74,180.592,564.351,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.9,mb_v1,0.756,0.128,LayerNode_12,589824,75217.012,0.0,11557.908,61852.867,1806.237,902.962,0.314,902.962,1.0,1.0,1.0,576,580,581
3,0.9,mb_v1,0.756,0.151,LayerNode_0,497664,75058.041,0.0,9751.985,61852.867,3453.189,902.962,0.066,2550.161,1.0,1.0,1.0,2304,2305,2306
3,0.9,mb_v1,0.756,0.074,LayerNode_24,294912,21840.383,0.0,5778.954,15463.217,598.212,225.74,90.296,282.175,1.0,1.0,1.0,1179.0,1187.0,1188.0
3,0.9,mb_v1,0.756,0.034,LayerNode_52,589824,20090.895,0.0,11557.908,7731.608,801.378,112.87,180.592,507.916,1.0,1.0,1.0,2280.0,2312.0,2313.0
3,0.9,mb_v1,0.756,0.127,LayerNode_16,294912,37585.775,0.0,5778.954,30926.433,880.388,451.481,90.296,338.611,1.0,1.0,1.0,1291.0,1295.0,1296.0
3,1.0,mb_v1,0.756,0.071,LayerNode_57,512,36.469,0.0,12.386,8.286,15.797,0.121,0.194,15.483,1.0,1.0,1.0,1,3,4
3,1.0,mb_v1,0.756,0.186,LayerNode_0,497664,92664.248,0.0,12039.487,76361.564,4263.196,1114.767,0.082,3148.347,1.0,1.0,1.0,2304,2305,2306
3,1.0,mb_v1,0.756,0.157,LayerNode_16,294912,46402.191,0.0,7134.511,38180.782,1086.898,557.384,111.477,418.038,1.0,1.0,1.0,1291.0,1295.0,1296.0
3,1.0,mb_v1,0.756,0.059,LayerNode_32,589824,34557.788,0.0,14269.022,19090.391,1198.375,278.692,222.953,696.73,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,1.0,mb_v1,0.756,0.289,LayerNode_8,294912,85168.42,0.0,7134.511,76361.564,1672.345,1114.767,0.194,557.384,1.0,1.0,1.0,576,578,579
3,1.0,mb_v1,0.756,0.059,LayerNode_28,589824,34557.788,0.0,14269.022,19090.391,1198.375,278.692,222.953,696.73,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,1.0,mb_v1,0.756,0.157,LayerNode_12,589824,92860.508,0.0,14269.022,76361.564,2229.922,1114.767,0.387,1114.767,1.0,1.0,1.0,576,580,581
3,1.0,mb_v1,0.756,0.091,LayerNode_24,294912,26963.436,0.0,7134.511,19090.391,738.533,278.692,111.477,348.365,1.0,1.0,1.0,1179.0,1187.0,1188.0
3,1.0,mb_v1,0.756,0.059,LayerNode_36,589824,34557.788,0.0,14269.022,19090.391,1198.375,278.692,222.953,696.73,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,1.0,mb_v1,0.756,0.042,LayerNode_52,589824,24803.574,0.0,14269.022,9545.196,989.356,139.346,222.953,627.057,1.0,1.0,1.0,2280.0,2312.0,2313.0
3,1.0,mb_v1,0.756,0.092,LayerNode_20,589824,54066.217,0.0,14269.022,38180.782,1616.413,557.384,222.953,836.076,1.0,1.0,1.0,2439.0,2447.0,2448.0
3,1.0,mb_v1,0.756,0.059,LayerNode_40,589824,34557.788,0.0,14269.022,19090.391,1198.375,278.692,222.953,696.73,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,1.0,mb_v1,0.756,0.553,LayerNode_4,294912,163201.99,0.0,7134.511,152723.128,3344.35,2229.535,0.048,1114.767,1.0,1.0,1.0,2304,2305,2306
3,1.0,mb_v1,0.756,0.059,LayerNode_44,589824,34557.788,0.0,14269.022,19090.391,1198.375,278.692,222.953,696.73,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,1.0,mb_v1,0.756,0.058,LayerNode_48,294912,17244.058,0.0,7134.511,9545.196,564.351,139.346,111.477,313.528,1.0,1.0,1.0,1144.0,1160.0,1161.0
3,0.5,ds_cnn,0.756,0.024,LayerNode_21,768,18.295,0.0,4.645,12.429,1.222,0.181,0.073,0.968,1.0,1.0,1.0,1,4,5
3,0.5,ds_cnn,0.756,0.023,LayerNode_8,512000,11733.12,0.0,3096.576,8285.76,350.784,120.96,48.384,181.44,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.5,ds_cnn,0.756,0.023,LayerNode_16,512000,11733.12,0.0,3096.576,8285.76,350.784,120.96,48.384,181.44,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.5,ds_cnn,0.756,0.023,LayerNode_12,512000,11733.12,0.0,3096.576,8285.76,350.784,120.96,48.384,181.44,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.5,ds_cnn,0.756,0.033,LayerNode_0,320000,10435.461,0.0,1935.36,8285.76,214.341,120.96,0.242,93.139,1.0,1.0,1.0,254.0,259.0,260.0
3,0.5,ds_cnn,0.756,0.023,LayerNode_4,512000,11733.12,0.0,3096.576,8285.76,350.784,120.96,48.384,181.44,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.6,ds_cnn,0.756,0.047,LayerNode_0,320000,15027.064,0.0,2786.918,11931.494,308.651,174.182,0.348,134.12,1.0,1.0,1.0,254.0,259.0,260.0
3,0.6,ds_cnn,0.756,0.034,LayerNode_21,768,26.345,0.0,6.689,17.897,1.759,0.261,0.105,1.393,1.0,1.0,1.0,1,4,5
3,0.6,ds_cnn,0.756,0.033,LayerNode_16,512000,16895.693,0.0,4459.069,11931.494,505.129,174.182,69.673,261.274,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.6,ds_cnn,0.756,0.033,LayerNode_8,512000,16895.693,0.0,4459.069,11931.494,505.129,174.182,69.673,261.274,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.6,ds_cnn,0.756,0.033,LayerNode_4,512000,16895.693,0.0,4459.069,11931.494,505.129,174.182,69.673,261.274,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.6,ds_cnn,0.756,0.033,LayerNode_12,512000,16895.693,0.0,4459.069,11931.494,505.129,174.182,69.673,261.274,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.7,ds_cnn,0.756,0.045,LayerNode_16,512000,22996.915,0.0,6069.289,16240.09,687.537,237.082,94.833,355.622,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.7,ds_cnn,0.756,0.047,LayerNode_21,768,35.859,0.0,9.104,24.36,2.395,0.356,0.142,1.897,1.0,1.0,1.0,1,4,5
3,0.7,ds_cnn,0.756,0.045,LayerNode_4,512000,22996.915,0.0,6069.289,16240.09,687.537,237.082,94.833,355.622,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.7,ds_cnn,0.756,0.045,LayerNode_8,512000,22996.915,0.0,6069.289,16240.09,687.537,237.082,94.833,355.622,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.7,ds_cnn,0.756,0.064,LayerNode_0,320000,20453.504,0.0,3793.306,16240.09,420.109,237.082,0.474,182.553,1.0,1.0,1.0,254.0,259.0,260.0
3,0.7,ds_cnn,0.756,0.045,LayerNode_12,512000,22996.915,0.0,6069.289,16240.09,687.537,237.082,94.833,355.622,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.8,ds_cnn,0.756,0.083,LayerNode_0,320000,26714.78,0.0,4954.522,21211.546,548.713,309.658,0.619,238.436,1.0,1.0,1.0,254.0,259.0,260.0
3,0.8,ds_cnn,0.756,0.061,LayerNode_21,768,46.836,0.0,11.891,31.817,3.128,0.464,0.186,2.477,1.0,1.0,1.0,1,4,5
3,0.8,ds_cnn,0.756,0.059,LayerNode_12,512000,30036.787,0.0,7927.235,21211.546,898.007,309.658,123.863,464.486,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.8,ds_cnn,0.756,0.059,LayerNode_16,512000,30036.787,0.0,7927.235,21211.546,898.007,309.658,123.863,464.486,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.8,ds_cnn,0.756,0.059,LayerNode_4,512000,30036.787,0.0,7927.235,21211.546,898.007,309.658,123.863,464.486,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.8,ds_cnn,0.756,0.059,LayerNode_8,512000,30036.787,0.0,7927.235,21211.546,898.007,309.658,123.863,464.486,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.9,ds_cnn,0.756,0.106,LayerNode_0,320000,33810.894,0.0,6270.566,26845.862,694.465,391.91,0.784,301.771,1.0,1.0,1.0,254.0,259.0,260.0
3,0.9,ds_cnn,0.756,0.074,LayerNode_16,512000,38015.309,0.0,10032.906,26845.862,1136.54,391.91,156.764,587.866,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.9,ds_cnn,0.756,0.074,LayerNode_4,512000,38015.309,0.0,10032.906,26845.862,1136.54,391.91,156.764,587.866,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.9,ds_cnn,0.756,0.074,LayerNode_8,512000,38015.309,0.0,10032.906,26845.862,1136.54,391.91,156.764,587.866,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.9,ds_cnn,0.756,0.077,LayerNode_21,768,59.276,0.0,15.049,40.269,3.958,0.588,0.235,3.135,1.0,1.0,1.0,1,4,5
3,0.9,ds_cnn,0.756,0.074,LayerNode_12,512000,38015.309,0.0,10032.906,26845.862,1136.54,391.91,156.764,587.866,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,1.0,ds_cnn,0.756,0.13,LayerNode_0,320000,41741.844,0.0,7741.44,33143.04,857.364,483.84,0.968,372.557,1.0,1.0,1.0,254.0,259.0,260.0
3,1.0,ds_cnn,0.756,0.092,LayerNode_12,512000,46932.48,0.0,12386.304,33143.04,1403.136,483.84,193.536,725.76,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,1.0,ds_cnn,0.756,0.092,LayerNode_8,512000,46932.48,0.0,12386.304,33143.04,1403.136,483.84,193.536,725.76,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,1.0,ds_cnn,0.756,0.092,LayerNode_16,512000,46932.48,0.0,12386.304,33143.04,1403.136,483.84,193.536,725.76,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,1.0,ds_cnn,0.756,0.095,LayerNode_21,768,73.181,0.0,18.579,49.715,4.887,0.726,0.29,3.871,1.0,1.0,1.0,1,4,5
3,1.0,ds_cnn,0.756,0.092,LayerNode_4,512000,46932.48,0.0,12386.304,33143.04,1403.136,483.84,193.536,725.76,1.0,1.0,1.0,2116.0,2124.0,2125.0
3,0.5,deepae,0.756,0.015,LayerNode_2,16384,239.985,0.0,99.09,132.572,8.322,1.935,1.548,4.838,1.0,1.0,1.0,49.0,65.0,66.0
3,0.5,deepae,0.756,0.015,LayerNode_14,16384,239.985,0.0,99.09,132.572,8.322,1.935,1.548,4.838,1.0,1.0,1.0,49.0,65.0,66.0
3,0.5,deepae,0.756,0.015,LayerNode_4,16384,239.985,0.0,99.09,132.572,8.322,1.935,1.548,4.838,1.0,1.0,1.0,49.0,65.0,66.0
3,0.5,deepae,0.756,0.015,LayerNode_6,16384,239.985,0.0,99.09,132.572,8.322,1.935,1.548,4.838,1.0,1.0,1.0,49.0,65.0,66.0
3,0.5,deepae,0.756,0.015,LayerNode_12,16384,239.985,0.0,99.09,132.572,8.322,1.935,1.548,4.838,1.0,1.0,1.0,49.0,65.0,66.0
3,0.5,deepae,0.756,0.015,LayerNode_16,16384,239.985,0.0,99.09,132.572,8.322,1.935,1.548,4.838,1.0,1.0,1.0,49.0,65.0,66.0
3,0.5,deepae,0.756,0.138,LayerNode_10,1024,141.1,0.0,6.193,132.572,2.335,1.935,0.097,0.302,1.0,1.0,1.0,4,5,6
3,0.5,deepae,0.756,0.016,LayerNode_8,1024,16.632,0.0,6.193,8.286,2.153,0.121,0.097,1.935,1.0,1.0,1.0,1,5,6
3,0.5,deepae,0.756,0.01,LayerNode_0,81920,800.271,0.0,495.452,265.144,39.675,7.741,7.741,24.192,1.0,1.0,1.0,289.0,329.0,330.0
3,0.5,deepae,0.756,0.015,LayerNode_18,81920,1196.052,0.0,495.452,662.861,37.74,9.677,7.741,20.321,1.0,1.0,1.0,305.0,321.0,322.0
3,0.6,deepae,0.756,0.014,LayerNode_0,81920,1152.391,0.0,713.451,381.808,57.132,11.148,11.148,34.836,1.0,1.0,1.0,289.0,329.0,330.0
3,0.6,deepae,0.756,0.021,LayerNode_16,16384,345.578,0.0,142.69,190.904,11.984,2.787,2.23,6.967,1.0,1.0,1.0,49.0,65.0,66.0
3,0.6,deepae,0.756,0.021,LayerNode_18,81920,1722.316,0.0,713.451,954.52,54.345,13.935,11.148,29.263,1.0,1.0,1.0,305.0,321.0,322.0
3,0.6,deepae,0.756,0.023,LayerNode_8,1024,23.95,0.0,8.918,11.931,3.1,0.174,0.139,2.787,1.0,1.0,1.0,1,5,6
3,0.6,deepae,0.756,0.198,LayerNode_10,1024,203.184,0.0,8.918,190.904,3.362,2.787,0.139,0.435,1.0,1.0,1.0,4,5,6
3,0.6,deepae,0.756,0.021,LayerNode_2,16384,345.578,0.0,142.69,190.904,11.984,2.787,2.23,6.967,1.0,1.0,1.0,49.0,65.0,66.0
3,0.6,deepae,0.756,0.021,LayerNode_6,16384,345.578,0.0,142.69,190.904,11.984,2.787,2.23,6.967,1.0,1.0,1.0,49.0,65.0,66.0
3,0.6,deepae,0.756,0.021,LayerNode_14,16384,345.578,0.0,142.69,190.904,11.984,2.787,2.23,6.967,1.0,1.0,1.0,49.0,65.0,66.0
3,0.6,deepae,0.756,0.021,LayerNode_12,16384,345.578,0.0,142.69,190.904,11.984,2.787,2.23,6.967,1.0,1.0,1.0,49.0,65.0,66.0
3,0.6,deepae,0.756,0.021,LayerNode_4,16384,345.578,0.0,142.69,190.904,11.984,2.787,2.23,6.967,1.0,1.0,1.0,49.0,65.0,66.0
3,0.7,deepae,0.756,0.029,LayerNode_12,16384,470.37,0.0,194.217,259.841,16.311,3.793,3.035,9.483,1.0,1.0,1.0,49.0,65.0,66.0
3,0.7,deepae,0.756,0.029,LayerNode_2,16384,470.37,0.0,194.217,259.841,16.311,3.793,3.035,9.483,1.0,1.0,1.0,49.0,65.0,66.0
3,0.7,deepae,0.756,0.029,LayerNode_4,16384,470.37,0.0,194.217,259.841,16.311,3.793,3.035,9.483,1.0,1.0,1.0,49.0,65.0,66.0
3,0.7,deepae,0.756,0.029,LayerNode_6,16384,470.37,0.0,194.217,259.841,16.311,3.793,3.035,9.483,1.0,1.0,1.0,49.0,65.0,66.0
3,0.7,deepae,0.756,0.029,LayerNode_16,16384,470.37,0.0,194.217,259.841,16.311,3.793,3.035,9.483,1.0,1.0,1.0,49.0,65.0,66.0
3,0.7,deepae,0.756,0.27,LayerNode_10,1024,276.556,0.0,12.139,259.841,4.576,3.793,0.19,0.593,1.0,1.0,1.0,4,5,6
3,0.7,deepae,0.756,0.029,LayerNode_18,81920,2344.263,0.0,971.086,1299.207,73.969,18.967,15.173,39.83,1.0,1.0,1.0,305.0,321.0,322.0
3,0.7,deepae,0.756,0.019,LayerNode_0,81920,1568.532,0.0,971.086,519.683,77.763,15.173,15.173,47.416,1.0,1.0,1.0,289.0,329.0,330.0
3,0.7,deepae,0.756,0.029,LayerNode_14,16384,470.37,0.0,194.217,259.841,16.311,3.793,3.035,9.483,1.0,1.0,1.0,49.0,65.0,66.0
3,0.7,deepae,0.756,0.032,LayerNode_8,1024,32.599,0.0,12.139,16.24,4.22,0.237,0.19,3.793,1.0,1.0,1.0,1,5,6
3,0.8,deepae,0.756,0.037,LayerNode_2,16384,614.361,0.0,253.672,339.385,21.304,4.955,3.964,12.386,1.0,1.0,1.0,49.0,65.0,66.0
3,0.8,deepae,0.756,0.025,LayerNode_0,81920,2048.695,0.0,1268.358,678.769,101.568,19.818,19.818,61.932,1.0,1.0,1.0,289.0,329.0,330.0
3,0.8,deepae,0.756,0.042,LayerNode_8,1024,42.578,0.0,15.854,21.212,5.512,0.31,0.248,4.955,1.0,1.0,1.0,1,5,6
3,0.8,deepae,0.756,0.353,LayerNode_10,1024,361.216,0.0,15.854,339.385,5.976,4.955,0.248,0.774,1.0,1.0,1.0,4,5,6
3,0.8,deepae,0.756,0.037,LayerNode_18,81920,3061.894,0.0,1268.358,1696.924,96.613,24.773,19.818,52.022,1.0,1.0,1.0,305.0,321.0,322.0
3,0.8,deepae,0.756,0.037,LayerNode_6,16384,614.361,0.0,253.672,339.385,21.304,4.955,3.964,12.386,1.0,1.0,1.0,49.0,65.0,66.0
3,0.8,deepae,0.756,0.037,LayerNode_16,16384,614.361,0.0,253.672,339.385,21.304,4.955,3.964,12.386,1.0,1.0,1.0,49.0,65.0,66.0
3,0.8,deepae,0.756,0.037,LayerNode_4,16384,614.361,0.0,253.672,339.385,21.304,4.955,3.964,12.386,1.0,1.0,1.0,49.0,65.0,66.0
3,0.8,deepae,0.756,0.037,LayerNode_12,16384,614.361,0.0,253.672,339.385,21.304,4.955,3.964,12.386,1.0,1.0,1.0,49.0,65.0,66.0
3,0.8,deepae,0.756,0.037,LayerNode_14,16384,614.361,0.0,253.672,339.385,21.304,4.955,3.964,12.386,1.0,1.0,1.0,49.0,65.0,66.0
3,0.9,deepae,0.756,0.047,LayerNode_4,16384,777.55,0.0,321.053,429.534,26.963,6.271,5.016,15.676,1.0,1.0,1.0,49.0,65.0,66.0
3,0.9,deepae,0.756,0.047,LayerNode_14,16384,777.55,0.0,321.053,429.534,26.963,6.271,5.016,15.676,1.0,1.0,1.0,49.0,65.0,66.0
3,0.9,deepae,0.756,0.047,LayerNode_2,16384,777.55,0.0,321.053,429.534,26.963,6.271,5.016,15.676,1.0,1.0,1.0,49.0,65.0,66.0
3,0.9,deepae,0.756,0.047,LayerNode_6,16384,777.55,0.0,321.053,429.534,26.963,6.271,5.016,15.676,1.0,1.0,1.0,49.0,65.0,66.0
3,0.9,deepae,0.756,0.047,LayerNode_18,81920,3875.21,0.0,1605.265,2147.669,122.276,31.353,25.082,65.841,1.0,1.0,1.0,305.0,321.0,322.0
3,0.9,deepae,0.756,0.446,LayerNode_10,1024,457.163,0.0,20.066,429.534,7.564,6.271,0.314,0.98,1.0,1.0,1.0,4,5,6
3,0.9,deepae,0.756,0.053,LayerNode_8,1024,53.888,0.0,20.066,26.846,6.976,0.392,0.314,6.271,1.0,1.0,1.0,1,5,6
3,0.9,deepae,0.756,0.047,LayerNode_16,16384,777.55,0.0,321.053,429.534,26.963,6.271,5.016,15.676,1.0,1.0,1.0,49.0,65.0,66.0
3,0.9,deepae,0.756,0.032,LayerNode_0,81920,2592.879,0.0,1605.265,859.068,128.547,25.082,25.082,78.382,1.0,1.0,1.0,289.0,329.0,330.0
3,0.9,deepae,0.756,0.047,LayerNode_12,16384,777.55,0.0,321.053,429.534,26.963,6.271,5.016,15.676,1.0,1.0,1.0,49.0,65.0,66.0
3,1.0,deepae,0.756,0.059,LayerNode_12,16384,959.939,0.0,396.362,530.289,33.288,7.741,6.193,19.354,1.0,1.0,1.0,49.0,65.0,66.0
3,1.0,deepae,0.756,0.059,LayerNode_16,16384,959.939,0.0,396.362,530.289,33.288,7.741,6.193,19.354,1.0,1.0,1.0,49.0,65.0,66.0
3,1.0,deepae,0.756,0.059,LayerNode_4,16384,959.939,0.0,396.362,530.289,33.288,7.741,6.193,19.354,1.0,1.0,1.0,49.0,65.0,66.0
3,1.0,deepae,0.756,0.551,LayerNode_10,1024,564.399,0.0,24.773,530.289,9.338,7.741,0.387,1.21,1.0,1.0,1.0,4,5,6
3,1.0,deepae,0.756,0.058,LayerNode_18,81920,4784.21,0.0,1981.809,2651.443,150.958,38.707,30.966,81.285,1.0,1.0,1.0,305.0,321.0,322.0
3,1.0,deepae,0.756,0.059,LayerNode_6,16384,959.939,0.0,396.362,530.289,33.288,7.741,6.193,19.354,1.0,1.0,1.0,49.0,65.0,66.0
3,1.0,deepae,0.756,0.039,LayerNode_0,81920,3201.085,0.0,1981.809,1060.577,158.7,30.966,30.966,96.768,1.0,1.0,1.0,289.0,329.0,330.0
3,1.0,deepae,0.756,0.059,LayerNode_2,16384,959.939,0.0,396.362,530.289,33.288,7.741,6.193,19.354,1.0,1.0,1.0,49.0,65.0,66.0
3,1.0,deepae,0.756,0.059,LayerNode_14,16384,959.939,0.0,396.362,530.289,33.288,7.741,6.193,19.354,1.0,1.0,1.0,49.0,65.0,66.0
3,1.0,deepae,0.756,0.065,LayerNode_8,1024,66.528,0.0,24.773,33.143,8.612,0.484,0.387,7.741,1.0,1.0,1.0,1,5,6
